 t x0 y0 x1 y1 x2 y2 x3 y3 x4 y4 x5 y5
89 89.44723618090451 0.0 0.0 -0.7326255278485742 5.190867174116493 5.9409476815475655 -0.6710217789383262 0.9754332637726475 -6.752348346113295 -5.494967588105059 -5.650242079123206 -8.877397045031472 -1.3588700612100226
90 90.45226130653265 0.0 0.0 -1.1521286357249727 5.111040491641895 5.98670628720955 -0.26388391954885243 1.3578893680930144 -6.687480281894009 -5.2282141107043625 -5.8906812411019525 -8.8146774518937 -1.6872064201504149
91 91.4572864321608 0.0 0.0 -1.5636207896215353 4.99567584153241 6.004644731829804 0.14448020563452818 1.7360722312319186 -6.601566897774368 -4.950760109707602 -6.119064015893294 -8.739763838959199 -2.013208736966093
92 92.46231155778894 0.0 0.0 -1.9642119650406387 4.845483210629649 5.994872423810284 0.5521775710979774 2.1087967119792936 -6.494897535958025 -4.663153475760922 -6.3348982911464295 -8.65273531857514 -2.336420379116598
93 93.46733668341707 0.0 0.0 -2.35106063314737 4.661389407328381 5.957625183618831 0.9573442669757781 2.4748986225685203 -6.367831274640879 -4.365966146483876 -6.537717182970346 -8.553688377469962 -2.6563867950971383
94 94.47236180904522 0.0 0.0 -2.721387029651269 4.4445373073040955 5.893260694267491 1.3581534307465317 2.8332391464679403 -6.220795225289893 -4.059792913809805 -6.727080337147154 -8.442736875103803 -2.972656195481647
95 95.47738693467336 0.0 0.0 -3.072486979012881 4.196284799811213 5.80225356054739 1.7528225642809188 3.182709095254017 -6.054282517436765 -3.7452501500438022 -6.902575171132517 -8.320012014015383 -3.2847802401284256
96 96.4824120603015 0.0 0.0 -3.4017463741345204 3.918203301535726 5.68519005265509 2.139620238887187 3.522232979316974 -5.868849988774292 -3.422974455811179 -7.063818050855661 -8.185662281429904 -3.592314730322248
97 97.48743718592964 0.0 0.0 -3.70665639374367 3.612075678408369 5.542762604324112 2.5168721991377536 3.8507728693987597 -5.665115600657424 -3.0936212335841065 -7.21045539651829 -8.039853361448909 -3.8948203045575136
98 98.49246231155777 0.0 0.0 -3.984829517109729 3.2798933897342413 5.375764129445498 2.8829668831279625 4.1673320284429325 -5.443755601108673 -2.757863190977095 -7.342164711829007 -7.8827680172056205 -4.191863136600219
99 99.49748743718592 0.0 0.0 -4.234016367951516 2.9238526440703767 5.185082214639473 3.2363603824409486 4.470958295898053 -5.205501459085573 -2.4163887784875375 -7.458655531396822 -7.714605942437968 -4.4830156344027445
100 100.50251256281406 0.0 0.0 -4.452123385812835 2.5463493333288123 4.971693238518482 3.575580869523979 4.760747209410028 -4.951136595070945 -2.069900566820296 -7.559670281342533 -7.535583582006173 -4.767857138385273
101 101.5075376884422 0.0 0.0 -4.637231283306425 2.14997249171958 4.736656461625314 3.8992325234962744 5.035844851713369 -4.68149293398736 -1.719113569369846 -7.644985048568252 -7.345933920962261 -5.045974617541611
102 102.51256281407035 0.0 0.0 -4.78761420111318 1.7374960107908735 4.481108124377225 4.205998987695673 5.295450413436131 -4.397447307015952 -1.3647535158346766 -7.7144102545502715 -7.145906241864982 -5.316963361775866
103 103.51758793969849 0.0 0.0 -4.901759419391728 1.3118683326842784 4.206255583910318 4.494646393630236 5.5388184654197845 -4.099917729124388 -1.0075550833016262 -7.767791229985531 -6.935765850125037 -5.58042766883038
104 104.52261306532662 0.0 0.0 -4.978387424590627 0.8761998427877267 3.9133715145857595 4.764025986533729 5.765260936977907 -3.78985957899389 -0.6482600914581303 -7.805008687123153 -6.71579376726193 -5.835981524125036
105 105.52763819095476 0.0 0.0 -5.016472065341619 0.4337476924426224 3.6037881911565837 5.013076387533613 5.974148799234768 -3.468261707601312 -0.2876156688639799 -7.825979087145413 -6.48628639205482 -6.083249271794113
106 106.5326633165829 0.0 0.0 -5.015260461546406 -0.012102195430282934 3.2788918682469776 5.240825526626365 6.164913455259638 -3.1361425009849735 0.07362760256234419 -7.830654900522019 -6.247555129674913 -6.321866275179717
107 107.53768844221105 0.0 0.0 -4.974292259085676 -0.4578561476822205 2.9401172648945404 5.446392279311432 6.337047841113412 -2.79454592173195 0.43471755751724506 -7.819024758842378 -5.999925988995813 -6.551479565020942
108 108.54271356783919 0.0 0.0 -4.89341775173729 -0.8999369448253642 2.5889421584656214 5.6289878379486495 6.490107244124694 -2.4445375525025668 0.7949023243047613 -7.791113497226808 -5.743739148390251 -6.771748473565692
109 109.54773869346732 0.0 0.0 -4.772814325716635 -1.3347112900150766 2.226882088278935 5.787916846752519 6.62370984669275 -2.087200663489775 1.1534322013492904 -7.74698208702344 -5.4793484904360845 -6.982345252828006
110 110.55276381909547 0.0 0.0 -4.613000625404072 -1.7585205332313028 1.855485165759119 5.922578326889736 6.737537005660034 -1.72363232413274 1.5095615257281436 -7.686727459106718 -5.207121106070911 -7.182955675217944
